Model,location,target_end_date,wis,horizon,reference_date,baseline,wis_baseline,wis_ratio
NU_UCSD-GLEAM_AI_FLUH,04,2024-04-27,24.60010695652174,0,2024-04-27,FluSight-baseline,19.655660869565217,1.2515532863416712
CEPH-Rtrend_fluH,05,2024-04-27,3.1795652173913047,0,2024-04-27,FluSight-baseline,4.205291304347826,0.7560867933462709
FluSight-ensemble,05,2024-04-27,2.8707598103741785,0,2024-04-27,FluSight-baseline,4.205291304347826,0.6826542093305443
MIGHTE-Nsemble,05,2024-04-27,3.3179037816781203,0,2024-04-27,FluSight-baseline,4.205291304347826,0.7889831028465873
MOBS-GLEAM_FLUH,05,2024-04-27,2.6947286956521737,0,2024-04-27,FluSight-baseline,4.205291304347826,0.6407947751125135
NU_UCSD-GLEAM_AI_FLUH,05,2024-04-27,8.29976652173913,0,2024-04-27,FluSight-baseline,4.205291304347826,1.9736484160224645
CEPH-Rtrend_fluH,06,2024-04-27,6.374347826086957,0,2024-04-27,FluSight-baseline,12.21700217391303,0.5217603905889535
FluSight-ensemble,06,2024-04-27,9.809254608145466,0,2024-04-27,FluSight-baseline,12.21700217391303,0.8029182993100525
MIGHTE-Nsemble,06,2024-04-27,17.70937740054046,0,2024-04-27,FluSight-baseline,12.21700217391303,1.4495681631583321
MOBS-GLEAM_FLUH,06,2024-04-27,9.99242304347826,0,2024-04-27,FluSight-baseline,12.21700217391303,0.8179112110510289
NU_UCSD-GLEAM_AI_FLUH,06,2024-04-27,30.71180391304348,0,2024-04-27,FluSight-baseline,12.21700217391303,2.513857612190854
CEPH-Rtrend_fluH,08,2024-04-27,3.261739130434783,0,2024-04-27,FluSight-baseline,3.5342065217391303,0.9229056396030104
FluSight-ensemble,08,2024-04-27,2.806361319271844,0,2024-04-27,FluSight-baseline,3.5342065217391303,0.7940569692262566
MIGHTE-Nsemble,08,2024-04-27,3.2715161963271693,0,2024-04-27,FluSight-baseline,3.5342065217391303,0.925672050063816
MOBS-GLEAM_FLUH,08,2024-04-27,3.082173913043478,0,2024-04-27,FluSight-baseline,3.5342065217391303,0.8720978511257985
NU_UCSD-GLEAM_AI_FLUH,08,2024-04-27,8.176759130434784,0,2024-04-27,FluSight-baseline,3.5342065217391303,2.313605353886089
CEPH-Rtrend_fluH,09,2024-04-27,11.496521739130433,0,2024-04-27,FluSight-baseline,4.702091304347828,2.444980540573527
FluSight-ensemble,09,2024-04-27,8.311770772722962,0,2024-04-27,FluSight-baseline,4.702091304347828,1.767675324602356
MIGHTE-Nsemble,09,2024-04-27,6.486883302836465,0,2024-04-27,FluSight-baseline,4.702091304347828,1.3795740837355315
MOBS-GLEAM_FLUH,09,2024-04-27,22.073690869565212,0,2024-04-27,FluSight-baseline,4.702091304347828,4.694441141360779
NU_UCSD-GLEAM_AI_FLUH,09,2024-04-27,8.629705217391304,0,2024-04-27,FluSight-baseline,4.702091304347828,1.8352908650267543
CEPH-Rtrend_fluH,10,2024-04-27,1.9995652173913043,0,2024-04-27,FluSight-baseline,3.730799999999999,0.5359615142573456
FluSight-ensemble,10,2024-04-27,2.381906174284254,0,2024-04-27,FluSight-baseline,3.730799999999999,0.638443812127226
MIGHTE-Nsemble,10,2024-04-27,2.1433457141857044,0,2024-04-27,FluSight-baseline,3.730799999999999,0.5745002986452517
MOBS-GLEAM_FLUH,10,2024-04-27,1.1047826086956525,0,2024-04-27,FluSight-baseline,3.730799999999999,0.29612485490930973
NU_UCSD-GLEAM_AI_FLUH,10,2024-04-27,3.379040869565217,0,2024-04-27,FluSight-baseline,3.730799999999999,0.9057148251220162
CEPH-Rtrend_fluH,11,2024-04-27,1.1030434782608824,0,2024-04-27,FluSight-baseline,3.763623913043479,0.29308015459198716
FluSight-ensemble,11,2024-04-27,2.003608731622998,0,2024-04-27,FluSight-baseline,3.763623913043479,0.5323615690396565
MIGHTE-Nsemble,11,2024-04-27,3.902000510240244,0,2024-04-27,FluSight-baseline,3.763623913043479,1.0367668503532452
MOBS-GLEAM_FLUH,11,2024-04-27,0.932608695652174,0,2024-04-27,FluSight-baseline,3.763623913043479,0.2477954007094226
NU_UCSD-GLEAM_AI_FLUH,11,2024-04-27,1.3135960869565215,0,2024-04-27,FluSight-baseline,3.763623913043479,0.34902426950897797
CEPH-Rtrend_fluH,12,2024-04-27,51.164565217391306,0,2024-04-27,FluSight-baseline,16.890065217391307,3.029269843476291
FluSight-ensemble,12,2024-04-27,26.8696207458824,0,2024-04-27,FluSight-baseline,16.890065217391307,1.5908535816792098
MIGHTE-Nsemble,12,2024-04-27,19.92387645535598,0,2024-04-27,FluSight-baseline,16.890065217391307,1.1796210493515933
MOBS-GLEAM_FLUH,12,2024-04-27,18.850335652173914,0,2024-04-27,FluSight-baseline,16.890065217391307,1.1160605604272127
NU_UCSD-GLEAM_AI_FLUH,12,2024-04-27,33.61744,0,2024-04-27,FluSight-baseline,16.890065217391307,1.9903676846306613
CEPH-Rtrend_fluH,13,2024-04-27,3.140869565217392,0,2024-04-27,FluSight-baseline,5.391828260869564,0.5825240369786648
FluSight-ensemble,13,2024-04-27,3.393590470064814,0,2024-04-27,FluSight-baseline,5.391828260869564,0.6293951338719966
MIGHTE-Nsemble,13,2024-04-27,6.266958353545694,0,2024-04-27,FluSight-baseline,5.391828260869564,1.1623067446393396
MOBS-GLEAM_FLUH,13,2024-04-27,4.236934347826088,0,2024-04-27,FluSight-baseline,5.391828260869564,0.7858066212114069
NU_UCSD-GLEAM_AI_FLUH,13,2024-04-27,14.514927826086955,0,2024-04-27,FluSight-baseline,5.391828260869564,2.6920233961135236
CEPH-Rtrend_fluH,15,2024-04-27,4.317617391304349,0,2024-04-27,FluSight-baseline,5.886576086956524,0.7334683740640551
FluSight-ensemble,15,2024-04-27,4.987614329136737,0,2024-04-27,FluSight-baseline,5.886576086956524,0.8472861397626872
MIGHTE-Nsemble,15,2024-04-27,3.25192802752001,0,2024-04-27,FluSight-baseline,5.886576086956524,0.5524311551371319
MOBS-GLEAM_FLUH,15,2024-04-27,3.125652173913044,0,2024-04-27,FluSight-baseline,5.886576086956524,0.5309796607978727
NU_UCSD-GLEAM_AI_FLUH,15,2024-04-27,3.0046795652173914,0,2024-04-27,FluSight-baseline,5.886576086956524,0.5104290713026136
CEPH-Rtrend_fluH,16,2024-04-27,9.803141304347829,0,2024-04-27,FluSight-baseline,11.243282608695653,0.8719109574605902
FluSight-ensemble,16,2024-04-27,4.546423598546408,0,2024-04-27,FluSight-baseline,11.243282608695653,0.40436799080636504
MIGHTE-Nsemble,16,2024-04-27,4.582803086750762,0,2024-04-27,FluSight-baseline,11.243282608695653,0.40760365511104224
MOBS-GLEAM_FLUH,16,2024-04-27,3.013913043478261,0,2024-04-27,FluSight-baseline,11.243282608695653,0.26806344271265353
NU_UCSD-GLEAM_AI_FLUH,16,2024-04-27,3.915094782608697,0,2024-04-27,FluSight-baseline,11.243282608695653,0.3482163456053954
CEPH-Rtrend_fluH,17,2024-04-27,4.237826086956522,0,2024-04-27,FluSight-baseline,21.21318043478261,0.1997732541796461
FluSight-ensemble,17,2024-04-27,9.344465727247536,0,2024-04-27,FluSight-baseline,21.21318043478261,0.4405028164435776
MIGHTE-Nsemble,17,2024-04-27,15.969404945078333,0,2024-04-27,FluSight-baseline,21.21318043478261,0.7528057847890541
MOBS-GLEAM_FLUH,17,2024-04-27,5.095474347826087,0,2024-04-27,FluSight-baseline,21.21318043478261,0.24020322475884814
NU_UCSD-GLEAM_AI_FLUH,17,2024-04-27,12.27392652173913,0,2024-04-27,FluSight-baseline,21.21318043478261,0.5785990723773764
CEPH-Rtrend_fluH,18,2024-04-27,3.3817565217391303,0,2024-04-27,FluSight-baseline,14.986184782608696,0.22565826931906124
FluSight-ensemble,18,2024-04-27,8.494826823353828,0,2024-04-27,FluSight-baseline,14.986184782608696,0.5668438596334393
MIGHTE-Nsemble,18,2024-04-27,10.440244531773669,0,2024-04-27,FluSight-baseline,14.986184782608696,0.6966579341721089
MOBS-GLEAM_FLUH,18,2024-04-27,3.27996304347826,0,2024-04-27,FluSight-baseline,14.986184782608696,0.2188657814552388
NU_UCSD-GLEAM_AI_FLUH,18,2024-04-27,23.34411,0,2024-04-27,FluSight-baseline,14.986184782608696,1.5577086722626419
CEPH-Rtrend_fluH,19,2024-04-27,9.921304347826087,0,2024-04-27,FluSight-baseline,24.16398695652174,0.41058225886636546
FluSight-ensemble,19,2024-04-27,13.661567477151356,0,2024-04-27,FluSight-baseline,24.16398695652174,0.5653689311177255
MIGHTE-Nsemble,19,2024-04-27,8.362115796098799,0,2024-04-27,FluSight-baseline,24.16398695652174,0.34605695703878475
MOBS-GLEAM_FLUH,19,2024-04-27,5.958260869565218,0,2024-04-27,FluSight-baseline,24.16398695652174,0.24657606711532815
NU_UCSD-GLEAM_AI_FLUH,19,2024-04-27,14.83958608695652,0,2024-04-27,FluSight-baseline,24.16398695652174,0.6141199344982841
CEPH-Rtrend_fluH,20,2024-04-27,10.933478260869569,0,2024-04-27,FluSight-baseline,9.691956521739131,1.12809815400489
FluSight-ensemble,20,2024-04-27,3.564074511042949,0,2024-04-27,FluSight-baseline,9.691956521739131,0.36773529710422276
MIGHTE-Nsemble,20,2024-04-27,2.602480625704923,0,2024-04-27,FluSight-baseline,9.691956521739131,0.26851963479897367
MOBS-GLEAM_FLUH,20,2024-04-27,1.7852886956521743,0,2024-04-27,FluSight-baseline,9.691956521739131,0.18420312675234957
NU_UCSD-GLEAM_AI_FLUH,20,2024-04-27,5.154569130434783,0,2024-04-27,FluSight-baseline,9.691956521739131,0.5318398941300496
CEPH-Rtrend_fluH,21,2024-04-27,3.4243478260869566,0,2024-04-27,FluSight-baseline,13.545560869565216,0.25280221757232196
FluSight-ensemble,21,2024-04-27,7.282787755495138,0,2024-04-27,FluSight-baseline,13.545560869565216,0.5376512516257955
MIGHTE-Nsemble,21,2024-04-27,10.127411500222571,0,2024-04-27,FluSight-baseline,13.545560869565216,0.747655383024951
MOBS-GLEAM_FLUH,21,2024-04-27,5.553687826086957,0,2024-04-27,FluSight-baseline,13.545560869565216,0.41000058097005315
NU_UCSD-GLEAM_AI_FLUH,21,2024-04-27,16.09837347826087,0,2024-04-27,FluSight-baseline,13.545560869565216,1.1884611964965903
CEPH-Rtrend_fluH,22,2024-04-27,2.3721739130434782,0,2024-04-27,FluSight-baseline,4.883732608695651,0.48572968733377053
FluSight-ensemble,22,2024-04-27,3.066380192710563,0,2024-04-27,FluSight-baseline,4.883732608695651,0.6278763475401519
MIGHTE-Nsemble,22,2024-04-27,2.8686381730787924,0,2024-04-27,FluSight-baseline,4.883732608695651,0.587386411772644
MOBS-GLEAM_FLUH,22,2024-04-27,2.5651369565217395,0,2024-04-27,FluSight-baseline,4.883732608695651,0.5252410731812848
NU_UCSD-GLEAM_AI_FLUH,22,2024-04-27,10.225242608695654,0,2024-04-27,FluSight-baseline,4.883732608695651,2.0937351464511513
CEPH-Rtrend_fluH,23,2024-04-27,1.6665217391304348,0,2024-04-27,FluSight-baseline,1.548334782608696,1.0763316550459539
FluSight-ensemble,23,2024-04-27,1.3634604971430768,0,2024-04-27,FluSight-baseline,1.548334782608696,0.8805979898261178
MIGHTE-Nsemble,23,2024-04-27,2.832386033127844,0,2024-04-27,FluSight-baseline,1.548334782608696,1.829311118591373
MOBS-GLEAM_FLUH,23,2024-04-27,2.5391304347826087,0,2024-04-27,FluSight-baseline,1.548334782608696,1.6399104788594756
NU_UCSD-GLEAM_AI_FLUH,23,2024-04-27,2.2185147826086955,0,2024-04-27,FluSight-baseline,1.548334782608696,1.4328392073391607
CEPH-Rtrend_fluH,24,2024-04-27,3.4200000000000004,0,2024-04-27,FluSight-baseline,11.192706521739128,0.30555612204764565
FluSight-ensemble,24,2024-04-27,7.161551818382473,0,2024-04-27,FluSight-baseline,11.192706521739128,0.6398409361018168
MIGHTE-Nsemble,24,2024-04-27,6.484777309482849,0,2024-04-27,FluSight-baseline,11.192706521739128,0.5793752652129077
MOBS-GLEAM_FLUH,24,2024-04-27,8.501078260869566,0,2024-04-27,FluSight-baseline,11.192706521739128,0.7595194463786105
NU_UCSD-GLEAM_AI_FLUH,24,2024-04-27,10.03244086956522,0,2024-04-27,FluSight-baseline,11.192706521739128,0.8963373470107188
CEPH-Rtrend_fluH,25,2024-04-27,12.364347826086956,0,2024-04-27,FluSight-baseline,39.290321739130434,0.3146919464844423
FluSight-ensemble,25,2024-04-27,21.56255085206272,0,2024-04-27,FluSight-baseline,39.290321739130434,0.548800567102201
MIGHTE-Nsemble,25,2024-04-27,15.599226497892088,0,2024-04-27,FluSight-baseline,39.290321739130434,0.39702465664353015
MOBS-GLEAM_FLUH,25,2024-04-27,6.479007391304347,0,2024-04-27,FluSight-baseline,39.290321739130434,0.16490084846649922
NU_UCSD-GLEAM_AI_FLUH,25,2024-04-27,24.75833391304348,0,2024-04-27,FluSight-baseline,39.290321739130434,0.6301382329579118
CEPH-Rtrend_fluH,26,2024-04-27,9.56608695652174,0,2024-04-27,FluSight-baseline,33.253469565217394,0.28767184542234103
FluSight-ensemble,26,2024-04-27,15.276754915571404,0,2024-04-27,FluSight-baseline,33.253469565217394,0.4594033379166741
MIGHTE-Nsemble,26,2024-04-27,12.1442741802878,0,2024-04-27,FluSight-baseline,33.253469565217394,0.3652032205683139
MOBS-GLEAM_FLUH,26,2024-04-27,3.719439130434784,0,2024-04-27,FluSight-baseline,33.253469565217394,0.11185115956517387
NU_UCSD-GLEAM_AI_FLUH,26,2024-04-27,28.255773043478268,0,2024-04-27,FluSight-baseline,33.253469565217394,0.8497090202290759
CEPH-Rtrend_fluH,27,2024-04-27,2.805652173913044,0,2024-04-27,FluSight-baseline,8.724493478260868,0.32158338829686645
